"dayscompeting","total","percentage"
10368,"1","0.000002651535238903325025"
10369,"2","0.000005303070477806650050"
10374,"2","0.000005303070477806650050"
10377,"1","0.000002651535238903325025"
10378,"1","0.000002651535238903325025"
10384,"2","0.000005303070477806650050"
10386,"1","0.000002651535238903325025"
10388,"2","0.000005303070477806650050"
10389,"1","0.000002651535238903325025"
10390,"1","0.000002651535238903325025"
10393,"1","0.000002651535238903325025"
10394,"1","0.000002651535238903325025"
10395,"2","0.000005303070477806650050"
10396,"1","0.000002651535238903325025"
10397,"1","0.000002651535238903325025"
10402,"3","0.000007954605716709975076"
10403,"2","0.000005303070477806650050"
10406,"1","0.000002651535238903325025"
10412,"1","0.000002651535238903325025"
10415,"1","0.000002651535238903325025"
10416,"2","0.000005303070477806650050"
10417,"1","0.000002651535238903325025"
10420,"1","0.000002651535238903325025"
10423,"1","0.000002651535238903325025"
10424,"1","0.000002651535238903325025"
10429,"2","0.000005303070477806650050"
10430,"3","0.000007954605716709975076"
10437,"2","0.000005303070477806650050"
10443,"1","0.000002651535238903325025"
10444,"1","0.000002651535238903325025"
10445,"1","0.000002651535238903325025"
10446,"2","0.000005303070477806650050"
10450,"1","0.000002651535238903325025"
10452,"1","0.000002651535238903325025"
10453,"2","0.000005303070477806650050"
10458,"4","0.000010606140955613300101"
10465,"1","0.000002651535238903325025"
10466,"1","0.000002651535238903325025"
10469,"1","0.000002651535238903325025"
10472,"2","0.000005303070477806650050"
10473,"2","0.000005303070477806650050"
10477,"1","0.000002651535238903325025"
10479,"1","0.000002651535238903325025"
10481,"1","0.000002651535238903325025"
10482,"1","0.000002651535238903325025"
10483,"1","0.000002651535238903325025"
10487,"1","0.000002651535238903325025"
10488,"1","0.000002651535238903325025"
10493,"2","0.000005303070477806650050"
10494,"1","0.000002651535238903325025"
10495,"1","0.000002651535238903325025"
10496,"1","0.000002651535238903325025"
10497,"1","0.000002651535238903325025"
10504,"1","0.000002651535238903325025"
10507,"4","0.000010606140955613300101"
10508,"1","0.000002651535238903325025"
10511,"1","0.000002651535238903325025"
10514,"1","0.000002651535238903325025"
10515,"1","0.000002651535238903325025"
10519,"1","0.000002651535238903325025"
10520,"1","0.000002651535238903325025"
10521,"2","0.000005303070477806650050"
10522,"2","0.000005303070477806650050"
10523,"1","0.000002651535238903325025"
10528,"3","0.000007954605716709975076"
10535,"1","0.000002651535238903325025"
10537,"1","0.000002651535238903325025"
10538,"1","0.000002651535238903325025"
10539,"1","0.000002651535238903325025"
10541,"2","0.000005303070477806650050"
10543,"1","0.000002651535238903325025"
10548,"2","0.000005303070477806650050"
10555,"1","0.000002651535238903325025"
10556,"2","0.000005303070477806650050"
10557,"1","0.000002651535238903325025"
10560,"1","0.000002651535238903325025"
10562,"2","0.000005303070477806650050"
10563,"2","0.000005303070477806650050"
10564,"1","0.000002651535238903325025"
10569,"1","0.000002651535238903325025"
10570,"1","0.000002651535238903325025"
10571,"1","0.000002651535238903325025"
10575,"1","0.000002651535238903325025"
10577,"1","0.000002651535238903325025"
10582,"2","0.000005303070477806650050"
10584,"2","0.000005303070477806650050"
10591,"2","0.000005303070477806650050"
10593,"1","0.000002651535238903325025"
10601,"1","0.000002651535238903325025"
10605,"2","0.000005303070477806650050"
10606,"1","0.000002651535238903325025"
10612,"2","0.000005303070477806650050"
10619,"3","0.000007954605716709975076"
10621,"1","0.000002651535238903325025"
10625,"3","0.000007954605716709975076"
10626,"2","0.000005303070477806650050"
10627,"1","0.000002651535238903325025"
10628,"1","0.000002651535238903325025"
10632,"1","0.000002651535238903325025"
10633,"1","0.000002651535238903325025"
10634,"2","0.000005303070477806650050"
10639,"2","0.000005303070477806650050"
10641,"1","0.000002651535238903325025"
10646,"2","0.000005303070477806650050"
10647,"1","0.000002651535238903325025"
10648,"2","0.000005303070477806650050"
10650,"2","0.000005303070477806650050"
10655,"2","0.000005303070477806650050"
10663,"1","0.000002651535238903325025"
10666,"1","0.000002651535238903325025"
10668,"1","0.000002651535238903325025"
10672,"1","0.000002651535238903325025"
10674,"2","0.000005303070477806650050"
10675,"2","0.000005303070477806650050"
10678,"1","0.000002651535238903325025"
10681,"1","0.000002651535238903325025"
10682,"2","0.000005303070477806650050"
10684,"1","0.000002651535238903325025"
10689,"2","0.000005303070477806650050"
10691,"1","0.000002651535238903325025"
10696,"5","0.000013257676194516625126"
10697,"4","0.000010606140955613300101"
10701,"1","0.000002651535238903325025"
10702,"2","0.000005303070477806650050"
10703,"3","0.000007954605716709975076"
10704,"2","0.000005303070477806650050"
10709,"1","0.000002651535238903325025"
10710,"2","0.000005303070477806650050"
10711,"2","0.000005303070477806650050"
10715,"1","0.000002651535238903325025"
10716,"1","0.000002651535238903325025"
10721,"1","0.000002651535238903325025"
10724,"3","0.000007954605716709975076"
10730,"1","0.000002651535238903325025"
10731,"2","0.000005303070477806650050"
10738,"1","0.000002651535238903325025"
10751,"2","0.000005303070477806650050"
10752,"2","0.000005303070477806650050"
10754,"1","0.000002651535238903325025"
10759,"3","0.000007954605716709975076"
10761,"2","0.000005303070477806650050"
10764,"1","0.000002651535238903325025"
10765,"1","0.000002651535238903325025"
10766,"3","0.000007954605716709975076"
10769,"1","0.000002651535238903325025"
10771,"1","0.000002651535238903325025"
10775,"1","0.000002651535238903325025"
10780,"3","0.000007954605716709975076"
10787,"1","0.000002651535238903325025"
10794,"1","0.000002651535238903325025"
10800,"1","0.000002651535238903325025"
10801,"4","0.000010606140955613300101"
10803,"1","0.000002651535238903325025"
10806,"1","0.000002651535238903325025"
10807,"2","0.000005303070477806650050"
10808,"2","0.000005303070477806650050"
10809,"1","0.000002651535238903325025"
10814,"1","0.000002651535238903325025"
10822,"2","0.000005303070477806650050"
10823,"1","0.000002651535238903325025"
10829,"3","0.000007954605716709975076"
10830,"1","0.000002651535238903325025"
10832,"1","0.000002651535238903325025"
10836,"2","0.000005303070477806650050"
10837,"1","0.000002651535238903325025"
10838,"1","0.000002651535238903325025"
10841,"1","0.000002651535238903325025"
10843,"3","0.000007954605716709975076"
10847,"1","0.000002651535238903325025"
10850,"4","0.000010606140955613300101"
10851,"1","0.000002651535238903325025"
10855,"1","0.000002651535238903325025"
10856,"3","0.000007954605716709975076"
10857,"3","0.000007954605716709975076"
10863,"1","0.000002651535238903325025"
10864,"1","0.000002651535238903325025"
10870,"3","0.000007954605716709975076"
10871,"2","0.000005303070477806650050"
10872,"1","0.000002651535238903325025"
10877,"2","0.000005303070477806650050"
10878,"1","0.000002651535238903325025"
10881,"1","0.000002651535238903325025"
10884,"1","0.000002651535238903325025"
10885,"2","0.000005303070477806650050"
10886,"2","0.000005303070477806650050"
10887,"1","0.000002651535238903325025"
10890,"1","0.000002651535238903325025"
10891,"2","0.000005303070477806650050"
10892,"1","0.000002651535238903325025"
10899,"2","0.000005303070477806650050"
10901,"1","0.000002651535238903325025"
10905,"2","0.000005303070477806650050"
10906,"1","0.000002651535238903325025"
10908,"1","0.000002651535238903325025"
10912,"2","0.000005303070477806650050"
10913,"2","0.000005303070477806650050"
10914,"3","0.000007954605716709975076"
10918,"1","0.000002651535238903325025"
10920,"2","0.000005303070477806650050"
10921,"1","0.000002651535238903325025"
10925,"1","0.000002651535238903325025"
10926,"1","0.000002651535238903325025"
10927,"1","0.000002651535238903325025"
10930,"1","0.000002651535238903325025"
10933,"1","0.000002651535238903325025"
10934,"1","0.000002651535238903325025"
10935,"2","0.000005303070477806650050"
10936,"2","0.000005303070477806650050"
10940,"1","0.000002651535238903325025"
10941,"4","0.000010606140955613300101"
10942,"1","0.000002651535238903325025"
10944,"1","0.000002651535238903325025"
10947,"1","0.000002651535238903325025"
10948,"5","0.000013257676194516625126"
10952,"1","0.000002651535238903325025"
10954,"1","0.000002651535238903325025"
10955,"3","0.000007954605716709975076"
10962,"2","0.000005303070477806650050"
10963,"1","0.000002651535238903325025"
10969,"2","0.000005303070477806650050"
10971,"1","0.000002651535238903325025"
10975,"1","0.000002651535238903325025"
10976,"4","0.000010606140955613300101"
10977,"1","0.000002651535238903325025"
10983,"2","0.000005303070477806650050"
10984,"3","0.000007954605716709975076"
10989,"1","0.000002651535238903325025"
10990,"3","0.000007954605716709975076"
11004,"6","0.000015909211433419950151"
11010,"1","0.000002651535238903325025"
11012,"1","0.000002651535238903325025"
11015,"1","0.000002651535238903325025"
11017,"2","0.000005303070477806650050"
11024,"2","0.000005303070477806650050"
11026,"1","0.000002651535238903325025"
11030,"1","0.000002651535238903325025"
11032,"1","0.000002651535238903325025"
11033,"1","0.000002651535238903325025"
11034,"1","0.000002651535238903325025"
11035,"1","0.000002651535238903325025"
11038,"1","0.000002651535238903325025"
11039,"1","0.000002651535238903325025"
11041,"1","0.000002651535238903325025"
11043,"1","0.000002651535238903325025"
11045,"1","0.000002651535238903325025"
11046,"2","0.000005303070477806650050"
11047,"1","0.000002651535238903325025"
11053,"3","0.000007954605716709975076"
11054,"1","0.000002651535238903325025"
11058,"2","0.000005303070477806650050"
11060,"4","0.000010606140955613300101"
11066,"1","0.000002651535238903325025"
11068,"1","0.000002651535238903325025"
11073,"2","0.000005303070477806650050"
11074,"1","0.000002651535238903325025"
11081,"4","0.000010606140955613300101"
11085,"1","0.000002651535238903325025"
11086,"1","0.000002651535238903325025"
11087,"1","0.000002651535238903325025"
11094,"1","0.000002651535238903325025"
11095,"3","0.000007954605716709975076"
11096,"1","0.000002651535238903325025"
11097,"1","0.000002651535238903325025"
11101,"1","0.000002651535238903325025"
11102,"3","0.000007954605716709975076"
11106,"3","0.000007954605716709975076"
11113,"2","0.000005303070477806650050"
11116,"3","0.000007954605716709975076"
11117,"1","0.000002651535238903325025"
11119,"1","0.000002651535238903325025"
11123,"1","0.000002651535238903325025"
11124,"1","0.000002651535238903325025"
11129,"1","0.000002651535238903325025"
11131,"1","0.000002651535238903325025"
11137,"3","0.000007954605716709975076"
11143,"1","0.000002651535238903325025"
11144,"3","0.000007954605716709975076"
11156,"1","0.000002651535238903325025"
11157,"2","0.000005303070477806650050"
11158,"3","0.000007954605716709975076"
11159,"1","0.000002651535238903325025"
11161,"1","0.000002651535238903325025"
11165,"2","0.000005303070477806650050"
11166,"1","0.000002651535238903325025"
11171,"1","0.000002651535238903325025"
11172,"2","0.000005303070477806650050"
11174,"1","0.000002651535238903325025"
11179,"2","0.000005303070477806650050"
11181,"2","0.000005303070477806650050"
11183,"1","0.000002651535238903325025"
11185,"1","0.000002651535238903325025"
11186,"4","0.000010606140955613300101"
11187,"1","0.000002651535238903325025"
11192,"1","0.000002651535238903325025"
11193,"3","0.000007954605716709975076"
11194,"1","0.000002651535238903325025"
11199,"1","0.000002651535238903325025"
11200,"1","0.000002651535238903325025"
11203,"1","0.000002651535238903325025"
11206,"1","0.000002651535238903325025"
11207,"3","0.000007954605716709975076"
11213,"1","0.000002651535238903325025"
11214,"3","0.000007954605716709975076"
11216,"1","0.000002651535238903325025"
11220,"1","0.000002651535238903325025"
11221,"1","0.000002651535238903325025"
11222,"1","0.000002651535238903325025"
11234,"2","0.000005303070477806650050"
11235,"2","0.000005303070477806650050"
11236,"2","0.000005303070477806650050"
11237,"1","0.000002651535238903325025"
11238,"1","0.000002651535238903325025"
11244,"1","0.000002651535238903325025"
11245,"1","0.000002651535238903325025"
11248,"1","0.000002651535238903325025"
11252,"1","0.000002651535238903325025"
11255,"1","0.000002651535238903325025"
11256,"2","0.000005303070477806650050"
11261,"1","0.000002651535238903325025"
11262,"3","0.000007954605716709975076"
11263,"1","0.000002651535238903325025"
11266,"1","0.000002651535238903325025"
11270,"2","0.000005303070477806650050"
11276,"1","0.000002651535238903325025"
11277,"4","0.000010606140955613300101"
11287,"1","0.000002651535238903325025"
11289,"1","0.000002651535238903325025"
11290,"1","0.000002651535238903325025"
11291,"1","0.000002651535238903325025"
11298,"1","0.000002651535238903325025"
11299,"3","0.000007954605716709975076"
11302,"1","0.000002651535238903325025"
11305,"1","0.000002651535238903325025"
11306,"1","0.000002651535238903325025"
11312,"1","0.000002651535238903325025"
11314,"2","0.000005303070477806650050"
11319,"1","0.000002651535238903325025"
11325,"1","0.000002651535238903325025"
11326,"1","0.000002651535238903325025"
11327,"1","0.000002651535238903325025"
11329,"1","0.000002651535238903325025"
11330,"1","0.000002651535238903325025"
11333,"1","0.000002651535238903325025"
11334,"1","0.000002651535238903325025"
11339,"2","0.000005303070477806650050"
11340,"3","0.000007954605716709975076"
11341,"1","0.000002651535238903325025"
11344,"1","0.000002651535238903325025"
11348,"1","0.000002651535238903325025"
11352,"1","0.000002651535238903325025"
11353,"3","0.000007954605716709975076"
11354,"1","0.000002651535238903325025"
11355,"1","0.000002651535238903325025"
11356,"2","0.000005303070477806650050"
11360,"1","0.000002651535238903325025"
11361,"7","0.000018560746672323275176"
11362,"1","0.000002651535238903325025"
11363,"1","0.000002651535238903325025"
11367,"3","0.000007954605716709975076"
11369,"1","0.000002651535238903325025"
11375,"3","0.000007954605716709975076"
11379,"1","0.000002651535238903325025"
11382,"3","0.000007954605716709975076"
11383,"4","0.000010606140955613300101"
11389,"4","0.000010606140955613300101"
