defect_id,product_id,defect_type,defect_date,defect_location,severity,inspection_method,repair_cost,year
10657,33,Cosmetic,2022-11-07,Internal,Minor,Automated Testing,967.35,2024
10658,8,Cosmetic,2022-11-07,Surface,Minor,Visual Inspection,47.22,2024
10659,94,Functional,2022-11-07,Internal,Minor,Visual Inspection,575.47,2024
10660,89,Functional,2022-11-07,Component,Moderate,Manual Testing,580.74,2024
10661,45,Structural,2022-11-07,Component,Critical,Visual Inspection,824.28,2024
10662,60,Cosmetic,2022-11-07,Surface,Moderate,Visual Inspection,775.91,2024
10663,66,Cosmetic,2022-11-08,Surface,Moderate,Visual Inspection,108.7,2024
10664,49,Functional,2022-11-08,Component,Critical,Manual Testing,777.18,2024
10665,23,Functional,2022-11-08,Component,Moderate,Automated Testing,944.07,2024
10666,82,Structural,2022-11-08,Surface,Critical,Manual Testing,97.99,2024
10667,67,Functional,2022-11-08,Surface,Minor,Visual Inspection,831.43,2024
10668,1,Structural,2022-11-09,Surface,Minor,Manual Testing,338.48,2024
10669,49,Functional,2022-11-09,Component,Critical,Manual Testing,777.18,2024
10670,33,Structural,2022-11-09,Internal,Minor,Visual Inspection,708.97,2024
10671,3,Structural,2022-11-10,Internal,Moderate,Manual Testing,496.27,2024
10672,73,Structural,2022-11-10,Surface,Minor,Manual Testing,902.78,2024
10673,71,Functional,2022-11-10,Surface,Minor,Visual Inspection,355.85,2024
10674,28,Functional,2022-11-10,Surface,Moderate,Manual Testing,584.54,2024
10675,22,Cosmetic,2022-11-10,Surface,Minor,Visual Inspection,379.78,2024
10676,47,Functional,2022-11-10,Surface,Moderate,Visual Inspection,873.58,2024
10677,77,Functional,2022-11-10,Internal,Moderate,Manual Testing,617.24,2024
10678,98,Functional,2022-11-10,Internal,Minor,Visual Inspection,791.72,2024
10679,92,Cosmetic,2022-11-11,Surface,Moderate,Automated Testing,44.73,2024
10680,8,Cosmetic,2022-11-11,Surface,Critical,Automated Testing,783.36,2024
10681,83,Cosmetic,2022-11-11,Surface,Critical,Visual Inspection,140.96,2024
10682,79,Functional,2022-11-11,Surface,Moderate,Visual Inspection,106.59,2024
10683,77,Functional,2022-11-11,Component,Minor,Manual Testing,363.84,2024
10684,58,Structural,2022-11-11,Surface,Minor,Manual Testing,946.8,2024
10685,6,Structural,2022-11-11,Surface,Critical,Manual Testing,53.77,2024
10686,24,Structural,2022-11-11,Component,Moderate,Manual Testing,56.12,2024
10687,38,Cosmetic,2022-11-11,Internal,Minor,Automated Testing,339.94,2024
10688,81,Functional,2022-11-11,Surface,Minor,Manual Testing,918.81,2024
10689,87,Functional,2022-11-12,Surface,Minor,Visual Inspection,395.1,2024
10690,77,Cosmetic,2022-11-12,Component,Minor,Visual Inspection,970.37,2024
10691,45,Structural,2022-11-12,Internal,Critical,Automated Testing,926.31,2024
10692,24,Functional,2022-11-12,Component,Moderate,Visual Inspection,535.87,2024
10693,49,Structural,2022-11-12,Component,Critical,Visual Inspection,922.07,2024
10694,64,Functional,2022-11-12,Component,Critical,Manual Testing,632.45,2024
10695,56,Cosmetic,2022-11-12,Internal,Critical,Visual Inspection,638.8,2024
10696,17,Functional,2022-11-12,Surface,Critical,Visual Inspection,106.34,2024
10697,82,Functional,2022-11-13,Component,Minor,Visual Inspection,62.7,2024
10698,94,Cosmetic,2022-11-13,Surface,Moderate,Manual Testing,769.57,2024
10699,5,Structural,2022-11-13,Internal,Moderate,Visual Inspection,296.41,2024
10700,25,Structural,2022-11-13,Component,Critical,Visual Inspection,298.81,2024
10701,53,Cosmetic,2022-11-13,Component,Moderate,Automated Testing,252.11,2024
10702,15,Cosmetic,2022-11-13,Internal,Moderate,Manual Testing,497.65,2024
10703,30,Structural,2022-11-13,Component,Critical,Manual Testing,848.61,2024
10704,51,Cosmetic,2022-11-14,Internal,Critical,Automated Testing,391.78,2024
10705,34,Cosmetic,2022-11-14,Surface,Minor,Manual Testing,18.61,2024
10706,32,Cosmetic,2022-11-14,Internal,Moderate,Manual Testing,451.58,2024
10707,9,Functional,2022-11-14,Internal,Moderate,Manual Testing,666.31,2024
10708,81,Functional,2022-11-14,Internal,Critical,Manual Testing,803.54,2024
10709,12,Structural,2022-11-14,Internal,Minor,Visual Inspection,201.79,2024
10710,8,Structural,2022-11-14,Internal,Moderate,Visual Inspection,410.72,2024
10711,61,Functional,2022-11-15,Internal,Critical,Visual Inspection,268.08,2024
10712,47,Functional,2022-11-15,Surface,Critical,Manual Testing,524.5,2024
10713,17,Functional,2022-11-15,Surface,Minor,Manual Testing,243.25,2024
10714,71,Cosmetic,2022-11-15,Surface,Moderate,Automated Testing,187.03,2024
10715,90,Functional,2022-11-15,Surface,Moderate,Manual Testing,15.1,2024
10716,6,Cosmetic,2022-11-15,Internal,Moderate,Visual Inspection,739.33,2024
10717,65,Structural,2022-11-15,Surface,Minor,Manual Testing,142.64,2024
10718,50,Cosmetic,2022-11-15,Component,Moderate,Automated Testing,438.29,2024
10719,11,Cosmetic,2022-11-15,Internal,Minor,Automated Testing,31.91,2024
10720,96,Structural,2022-11-16,Internal,Critical,Automated Testing,888.55,2024
10721,63,Functional,2022-11-16,Internal,Moderate,Manual Testing,816.09,2024
10722,93,Structural,2022-11-16,Component,Minor,Automated Testing,36.04,2024
10723,63,Cosmetic,2022-11-16,Internal,Critical,Manual Testing,225.2,2024
10724,7,Structural,2022-11-17,Internal,Critical,Visual Inspection,132.46,2024
10725,79,Functional,2022-11-17,Internal,Moderate,Manual Testing,63.99,2024
10726,49,Structural,2022-11-17,Surface,Moderate,Automated Testing,294.56,2024
10727,19,Structural,2022-11-17,Internal,Minor,Visual Inspection,503.24,2024
10728,14,Structural,2022-11-17,Surface,Critical,Visual Inspection,517.41,2024
10729,67,Cosmetic,2022-11-17,Component,Moderate,Visual Inspection,647.7,2024
10730,15,Cosmetic,2022-11-18,Surface,Minor,Visual Inspection,713.29,2024
10731,56,Functional,2022-11-18,Component,Minor,Automated Testing,826.59,2024
10732,4,Cosmetic,2022-11-18,Internal,Critical,Visual Inspection,33.95,2024
10733,97,Cosmetic,2022-11-18,Surface,Moderate,Manual Testing,210.3,2024
10734,3,Functional,2022-11-18,Surface,Moderate,Manual Testing,400.79,2024
10735,1,Structural,2022-11-18,Component,Critical,Visual Inspection,192.21,2024
10736,93,Functional,2022-11-19,Surface,Critical,Manual Testing,362.82,2024
10737,56,Cosmetic,2022-11-19,Surface,Moderate,Automated Testing,389.21,2024
10738,15,Cosmetic,2022-11-19,Internal,Minor,Visual Inspection,121.96,2024
10739,79,Functional,2022-11-19,Surface,Moderate,Visual Inspection,106.59,2024
10740,97,Cosmetic,2022-11-19,Component,Moderate,Visual Inspection,547.02,2024
10741,86,Functional,2022-11-19,Surface,Critical,Automated Testing,667.18,2024
10742,90,Functional,2022-11-19,Surface,Moderate,Manual Testing,15.1,2024
10743,32,Structural,2022-11-20,Component,Moderate,Visual Inspection,42.44,2024
10744,38,Cosmetic,2022-11-20,Internal,Minor,Automated Testing,339.94,2024
10745,44,Cosmetic,2022-11-20,Surface,Moderate,Visual Inspection,333.92,2024
10746,72,Cosmetic,2022-11-20,Internal,Critical,Automated Testing,878.46,2024
10747,96,Functional,2022-11-20,Internal,Critical,Manual Testing,117.82,2024
10748,36,Structural,2022-11-20,Internal,Critical,Automated Testing,390.43,2024
10749,11,Cosmetic,2022-11-20,Internal,Minor,Automated Testing,31.91,2024
10750,19,Structural,2022-11-20,Surface,Critical,Automated Testing,150.78,2024
10751,56,Cosmetic,2022-11-21,Component,Minor,Automated Testing,615.43,2024
10752,83,Cosmetic,2022-11-21,Internal,Moderate,Automated Testing,150.16,2024
10753,77,Functional,2022-11-21,Component,Minor,Manual Testing,363.84,2024
10754,14,Structural,2022-11-21,Internal,Moderate,Visual Inspection,271.51,2024
10755,63,Cosmetic,2022-11-21,Surface,Moderate,Visual Inspection,861.84,2024
10756,38,Structural,2022-11-21,Internal,Minor,Manual Testing,651.35,2024
10757,80,Cosmetic,2022-11-21,Surface,Critical,Manual Testing,13.03,2024
10758,63,Cosmetic,2022-11-22,Surface,Minor,Visual Inspection,836.11,2024
10759,11,Functional,2022-11-22,Internal,Minor,Automated Testing,351.86,2024
10760,25,Functional,2022-11-22,Component,Minor,Automated Testing,146.53,2024
10761,62,Cosmetic,2022-11-22,Component,Moderate,Automated Testing,618.88,2024
10762,99,Structural,2022-11-22,Surface,Critical,Automated Testing,394.88,2024
10763,80,Structural,2022-11-22,Surface,Minor,Manual Testing,288.31,2024
10764,21,Structural,2022-11-22,Component,Critical,Manual Testing,540.92,2024
10765,81,Structural,2022-11-22,Internal,Minor,Manual Testing,895.96,2024
10766,63,Structural,2022-11-22,Internal,Critical,Visual Inspection,71.91,2024
10767,98,Cosmetic,2022-11-22,Surface,Critical,Manual Testing,513.45,2024
10768,81,Functional,2022-11-23,Surface,Critical,Automated Testing,93.13,2024
10769,26,Structural,2022-11-23,Component,Minor,Visual Inspection,564.82,2024
10770,25,Cosmetic,2022-11-23,Internal,Minor,Manual Testing,651.04,2024
10771,43,Functional,2022-11-23,Component,Moderate,Automated Testing,368.54,2024
10772,35,Cosmetic,2022-11-23,Surface,Minor,Manual Testing,917.26,2024
10773,14,Cosmetic,2022-11-23,Component,Minor,Manual Testing,823.64,2024
10774,14,Cosmetic,2022-11-24,Internal,Minor,Visual Inspection,953.54,2024
10775,86,Structural,2022-11-24,Surface,Critical,Visual Inspection,975.1,2024
10776,86,Structural,2022-11-24,Internal,Moderate,Visual Inspection,88.05,2024
10777,74,Structural,2022-11-24,Component,Critical,Automated Testing,270.97,2024
10778,14,Cosmetic,2022-11-25,Surface,Critical,Visual Inspection,241.61,2024
10779,80,Cosmetic,2022-11-25,Component,Moderate,Automated Testing,346.73,2024
10780,97,Structural,2022-11-25,Internal,Critical,Manual Testing,617.35,2024
10781,3,Structural,2022-11-25,Internal,Moderate,Manual Testing,496.27,2024
10782,13,Structural,2022-11-25,Surface,Critical,Manual Testing,952.49,2024
10783,41,Functional,2022-11-25,Surface,Moderate,Visual Inspection,27.9,2024
10784,100,Functional,2022-11-25,Surface,Moderate,Manual Testing,617.36,2024
10785,96,Functional,2022-11-25,Surface,Critical,Visual Inspection,465.74,2024
10786,69,Cosmetic,2022-11-26,Surface,Minor,Visual Inspection,501.54,2024
10787,20,Cosmetic,2022-11-26,Internal,Minor,Manual Testing,908.53,2024
10788,3,Structural,2022-11-26,Component,Moderate,Visual Inspection,383.65,2024
10789,93,Functional,2022-11-26,Component,Moderate,Automated Testing,286.28,2024
10790,82,Functional,2022-11-26,Internal,Moderate,Visual Inspection,40.89,2024
10791,5,Structural,2022-11-26,Component,Moderate,Visual Inspection,479.38,2024
10792,58,Structural,2022-11-26,Surface,Minor,Manual Testing,946.8,2024
10793,85,Cosmetic,2022-11-26,Internal,Critical,Manual Testing,33.68,2024
10794,8,Structural,2022-11-26,Internal,Moderate,Visual Inspection,410.72,2024
10795,87,Structural,2022-11-26,Internal,Minor,Manual Testing,537.35,2024
10796,25,Cosmetic,2022-11-26,Component,Critical,Automated Testing,45.26,2024
10797,67,Functional,2022-11-26,Surface,Minor,Visual Inspection,831.43,2024
10798,14,Structural,2022-11-26,Internal,Critical,Manual Testing,421.51,2024
10799,47,Cosmetic,2022-11-27,Component,Minor,Manual Testing,471.27,2024
10800,4,Structural,2022-11-27,Surface,Minor,Visual Inspection,164.46,2024
10801,22,Structural,2022-11-27,Component,Moderate,Manual Testing,220.96,2024
10802,47,Cosmetic,2022-11-28,Component,Minor,Manual Testing,949.72,2024
10803,81,Functional,2022-11-28,Component,Moderate,Visual Inspection,581.01,2024
10804,34,Structural,2022-11-28,Internal,Minor,Manual Testing,221.25,2024
10805,37,Functional,2022-11-28,Component,Moderate,Visual Inspection,969.4,2024
10806,41,Cosmetic,2022-11-28,Internal,Moderate,Automated Testing,67.54,2024
10807,96,Functional,2022-11-28,Surface,Critical,Visual Inspection,465.74,2024
10808,1,Functional,2022-11-28,Internal,Minor,Automated Testing,148.15,2024
10809,90,Functional,2022-11-28,Surface,Moderate,Manual Testing,400.31,2024
10810,59,Functional,2022-12-01,Internal,Minor,Manual Testing,16.62,2024
10811,60,Cosmetic,2022-12-01,Component,Moderate,Automated Testing,780.05,2024
10812,24,Structural,2022-12-01,Surface,Minor,Visual Inspection,456.8,2024
10813,91,Cosmetic,2022-12-01,Internal,Moderate,Automated Testing,73.46,2024
10814,27,Cosmetic,2022-12-01,Surface,Moderate,Visual Inspection,32.44,2024
10815,45,Structural,2022-12-01,Component,Moderate,Manual Testing,369.13,2024
10816,69,Structural,2022-12-01,Internal,Moderate,Visual Inspection,967.14,2024
10817,77,Cosmetic,2022-12-02,Component,Minor,Visual Inspection,970.37,2024
10818,77,Functional,2022-12-02,Surface,Critical,Manual Testing,893.77,2024
10819,61,Functional,2022-12-02,Component,Critical,Manual Testing,937.41,2024
10820,1,Structural,2022-12-02,Component,Moderate,Automated Testing,856.33,2024
10821,51,Cosmetic,2022-12-02,Internal,Critical,Manual Testing,251.67,2024
10822,76,Structural,2022-12-02,Component,Minor,Visual Inspection,466.92,2024
10823,75,Structural,2022-12-02,Component,Critical,Visual Inspection,890.35,2024
10824,86,Cosmetic,2022-12-02,Surface,Critical,Automated Testing,264.85,2024
10825,97,Functional,2022-12-02,Internal,Minor,Manual Testing,945.18,2024
10826,46,Structural,2022-12-02,Surface,Critical,Visual Inspection,160.08,2024
10827,9,Cosmetic,2022-12-02,Component,Moderate,Visual Inspection,611.8,2024
10828,11,Cosmetic,2022-12-02,Component,Moderate,Automated Testing,758.91,2024
10829,3,Structural,2022-12-02,Surface,Minor,Manual Testing,529.16,2024
10830,5,Structural,2022-12-02,Internal,Critical,Visual Inspection,390.64,2024
10831,12,Cosmetic,2022-12-02,Surface,Minor,Visual Inspection,680.74,2024
10832,78,Cosmetic,2022-12-02,Component,Critical,Manual Testing,612.25,2024
10833,80,Structural,2022-12-02,Internal,Moderate,Manual Testing,904.57,2024
10834,66,Cosmetic,2022-12-03,Component,Critical,Automated Testing,511.65,2024
10835,80,Functional,2022-12-03,Internal,Minor,Automated Testing,406.28,2024
10836,68,Cosmetic,2022-12-03,Surface,Minor,Manual Testing,302.22,2024
10837,12,Cosmetic,2022-12-03,Surface,Minor,Visual Inspection,680.74,2024
10838,51,Functional,2022-12-03,Component,Critical,Visual Inspection,303.16,2024
10839,6,Functional,2022-12-03,Component,Critical,Visual Inspection,32.9,2024
10840,32,Cosmetic,2022-12-04,Component,Critical,Visual Inspection,515.94,2024
10841,4,Cosmetic,2022-12-04,Internal,Minor,Manual Testing,800.02,2024
10842,83,Structural,2022-12-04,Component,Critical,Automated Testing,97.57,2024
10843,8,Functional,2022-12-04,Internal,Minor,Automated Testing,997.03,2024
10844,27,Functional,2022-12-04,Internal,Critical,Automated Testing,495.53,2024
10845,97,Cosmetic,2022-12-04,Surface,Moderate,Manual Testing,140.36,2024
10846,47,Functional,2022-12-04,Surface,Critical,Visual Inspection,416.2,2024
10847,10,Structural,2022-12-04,Internal,Critical,Manual Testing,478.75,2024
10848,22,Structural,2022-12-04,Surface,Moderate,Manual Testing,89.91,2024
10849,94,Structural,2022-12-04,Surface,Moderate,Visual Inspection,814.84,2024
10850,28,Functional,2022-12-05,Component,Minor,Manual Testing,222.11,2024
10851,18,Structural,2022-12-05,Component,Minor,Manual Testing,65.23,2024
10852,66,Functional,2022-12-05,Internal,Moderate,Visual Inspection,587.69,2024
10853,94,Functional,2022-12-05,Surface,Minor,Automated Testing,451.46,2024
10854,51,Functional,2022-12-05,Component,Critical,Visual Inspection,303.16,2024
10855,7,Structural,2022-12-05,Internal,Minor,Automated Testing,301.7,2024
10856,28,Cosmetic,2022-12-05,Surface,Critical,Manual Testing,567.72,2024
10857,68,Cosmetic,2022-12-06,Internal,Critical,Manual Testing,607.96,2024
10858,97,Functional,2022-12-06,Internal,Minor,Automated Testing,66.98,2024
10859,5,Cosmetic,2022-12-06,Component,Critical,Manual Testing,300.27,2024
10860,97,Functional,2022-12-06,Component,Minor,Manual Testing,195.74,2024
10861,79,Cosmetic,2022-12-06,Internal,Moderate,Manual Testing,827.64,2024
10862,67,Cosmetic,2022-12-06,Component,Moderate,Visual Inspection,647.7,2024
10863,1,Functional,2022-12-07,Internal,Minor,Automated Testing,148.15,2024
10864,28,Cosmetic,2022-12-07,Component,Critical,Manual Testing,219.71,2024
10865,13,Structural,2022-12-07,Surface,Critical,Manual Testing,952.49,2024
10866,75,Structural,2022-12-07,Surface,Moderate,Automated Testing,992.69,2024
10867,59,Functional,2022-12-07,Internal,Minor,Manual Testing,16.62,2024
10868,27,Cosmetic,2022-12-07,Internal,Minor,Manual Testing,921.78,2024
10869,78,Cosmetic,2022-12-08,Surface,Moderate,Visual Inspection,629.38,2024
10870,69,Structural,2022-12-08,Internal,Moderate,Visual Inspection,967.14,2024
10871,25,Structural,2022-12-08,Internal,Critical,Visual Inspection,133.43,2024
10872,92,Structural,2022-12-08,Surface,Minor,Visual Inspection,411.9,2024
10873,84,Cosmetic,2022-12-08,Surface,Critical,Visual Inspection,77.72,2024
10874,43,Functional,2022-12-08,Internal,Critical,Visual Inspection,907.98,2024
10875,6,Cosmetic,2022-12-08,Surface,Minor,Manual Testing,810.57,2024
10876,70,Structural,2022-12-08,Surface,Minor,Manual Testing,159.25,2024
10877,66,Cosmetic,2022-12-08,Component,Minor,Visual Inspection,932.34,2024
10878,56,Functional,2022-12-08,Component,Minor,Automated Testing,826.59,2024
10879,68,Cosmetic,2022-12-08,Surface,Minor,Manual Testing,302.22,2024
10880,12,Functional,2022-12-09,Internal,Minor,Visual Inspection,324.09,2024
10881,27,Cosmetic,2022-12-09,Component,Minor,Visual Inspection,563.94,2024
10882,3,Structural,2022-12-09,Internal,Moderate,Manual Testing,496.27,2024
10883,92,Cosmetic,2022-12-09,Surface,Moderate,Automated Testing,44.73,2024
10884,25,Cosmetic,2022-12-09,Component,Critical,Manual Testing,176.96,2024
10885,87,Functional,2022-12-10,Internal,Critical,Visual Inspection,787.42,2024
10886,39,Structural,2022-12-10,Surface,Minor,Manual Testing,406.06,2024
10887,31,Cosmetic,2022-12-10,Surface,Critical,Manual Testing,485.93,2024
10888,15,Functional,2022-12-10,Internal,Minor,Visual Inspection,662.35,2024
10889,4,Cosmetic,2022-12-11,Internal,Critical,Visual Inspection,33.95,2024
10890,29,Structural,2022-12-11,Surface,Minor,Visual Inspection,21.77,2024
10891,11,Cosmetic,2022-12-11,Component,Critical,Visual Inspection,398.32,2024
10892,32,Cosmetic,2022-12-11,Component,Critical,Visual Inspection,515.94,2024
10893,46,Structural,2022-12-11,Surface,Critical,Visual Inspection,160.08,2024
10894,26,Cosmetic,2022-12-11,Internal,Critical,Manual Testing,647.11,2024
10895,41,Structural,2022-12-12,Component,Critical,Automated Testing,571.65,2024
